ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;14163;0.508867;1.64747;5.81763;0.842941;1.30682;5.77889;-0.679325;-0.648318;-0.343488;-0.0147123;-0.782661;-0.475114;-0.379217;-0.133803;0.474981;0.474981;0.971931;0.225037;0.0685345;0.00327699
ID;14164;0.815936;1.13552;5.83153;0.464542;1.41804;5.9837;-0.82916;-0.433308;-0.318457;-0.152716;-0.756416;-0.604158;-0.24272;-0.0625679;0.440637;0.440637;0.975828;0.190325;0.104786;0.0235876
ID;14165;1.09235;1.83267;5.85491;0.951856;0.810632;5.77168;-0.575483;-0.574897;-0.546754;-0.198427;-0.896793;-0.293387;-0.263446;-0.200706;0.902003;0.902003;0.900011;0.328406;0.236906;0.161262
ID;14166;0.726196;0.859549;5.73759;1.03221;1.38446;5.86759;-0.905356;-0.335224;-0.247458;-0.0819751;-0.733528;-0.478197;-0.422724;-0.233601;0.646786;0.646786;0.948163;0.240307;0.163889;0.127987
ID;14167;0.750794;1.58447;5.67239;0.598648;1.62864;5.736;-0.700537;-0.553216;-0.448093;-0.0491173;-0.686135;-0.611134;-0.394236;-0.0176597;0.172704;0.172704;0.996274;0.059992;0.0515225;0.034417
ID;14168;0.378643;1.28699;6.19879;0.57269;1.06428;6.10015;-0.791361;-0.583986;-0.137672;-0.117276;-0.845419;-0.471587;-0.187189;-0.166828;0.286344;0.286344;0.989768;0.121532;0.0738632;0.0115177
ID;14169;1.35393;1.40982;6.13729;0.816612;1.01127;5.60219;-0.6269;-0.474148;-0.441637;-0.432593;-0.872856;-0.354799;-0.329737;-0.0592786;0.961327;0.961327;0.886688;0.340081;0.30415;0.074977
ID;14170;1.19034;1.48715;6.00187;0.318031;1.55438;6.06262;-0.661326;-0.501787;-0.454351;-0.323146;-0.712042;-0.676001;-0.18658;-0.0347254;0.782877;0.782877;0.924361;0.35705;0.0994678;0.0904311
ID;14171;0.805201;0.698205;5.77416;0.808834;1.70368;5.55686;-0.929395;-0.270825;-0.208938;-0.138648;-0.658039;-0.54149;-0.522527;-0.0271636;0.933363;0.933363;0.893066;0.338953;0.265017;0.131564
ID;14172;0.245175;1.39875;6.07909;0.868203;1.44667;5.8672;-0.765083;-0.627567;-0.143393;-0.0157174;-0.730523;-0.530068;-0.396387;-0.168051;0.628399;0.628399;0.951044;0.295649;0.0707732;0.0556601
ID;14173;0.604715;1.25524;5.78663;0.782654;1.1271;5.95098;-0.808243;-0.500426;-0.307251;-0.0437519;-0.824015;-0.453322;-0.282589;-0.188791;0.310874;0.310874;0.987944;0.114405;0.0916063;0.0498632
ID;14174;0.76615;1.44073;6.11222;0.46276;1.58984;6.17031;-0.718529;-0.588562;-0.297901;-0.220375;-0.689653;-0.684445;-0.20262;-0.121896;0.339842;0.339842;0.985598;0.13895;0.0942295;0.0202461
ID;14175;0.91852;1.00534;5.71543;1.19974;1.48787;6.10697;-0.862856;-0.35475;-0.325965;-0.152901;-0.641539;-0.523151;-0.43;-0.360335;0.728429;0.728429;0.934404;0.230812;0.209747;0.172108
ID;14176;0.686032;1.43976;5.71524;0.0317305;1.55769;6.27144;-0.750575;-0.533895;-0.386815;-0.0443671;-0.71169;-0.702292;-0.0152687;-0.00711197;0.82885;0.82885;0.915348;0.291193;0.237268;0.145082
ID;14177;0.513618;1.53642;5.95292;0.494909;0.790651;5.90281;-0.716137;-0.633906;-0.284563;-0.0658375;-0.921358;-0.348813;-0.163211;-0.0528218;0.748099;0.748099;0.930855;0.338542;0.134784;0.0270333
ID;14178;1.20213;1.62066;6.00007;1.02772;1.8284;5.7546;-0.617766;-0.533747;-0.489932;-0.305689;-0.591513;-0.564124;-0.556009;-0.150766;0.346724;0.346724;0.98501;0.128879;0.108067;0.0382933
ID;14179;0.706212;1.22694;5.89205;0.62369;1.39577;6.02419;-0.80753;-0.491203;-0.300265;-0.128278;-0.753501;-0.581023;-0.274488;-0.138943;0.217038;0.217038;0.994118;0.0925622;0.0551738;0.0108762
ID;14180;1.06776;1.0915;5.87555;0.121656;1.36799;6.25053;-0.808603;-0.384113;-0.349111;-0.27702;-0.774286;-0.630016;-0.0487046;-0.0344808;0.855298;0.855298;0.909943;0.355272;0.161291;0.140607
ID;14181;0.635706;1.62558;5.88096;0.740251;1.53034;5.80085;-0.682794;-0.630591;-0.360188;-0.0800731;-0.715276;-0.567223;-0.397536;-0.0927547;0.16285;0.16285;0.996687;0.0653274;0.0403182;0.0268728
ID;14182;0.704397;0.958225;5.73461;1.06882;1.48889;5.82804;-0.884712;-0.373446;-0.27028;-0.0690682;-0.701111;-0.490198;-0.467761;-0.222144;0.665704;0.665704;0.945114;0.273439;0.144123;0.105917
ID;14183;0.705404;1.38729;6.11616;0.535258;1.42425;5.98587;-0.741229;-0.579474;-0.270132;-0.204493;-0.751623;-0.597639;-0.264231;-0.0898469;0.233513;0.233513;0.993192;0.0787782;0.0773308;0.0372048
ID;14184;0.777065;1.73671;5.58359;0.612253;1.37438;5.7217;-0.645598;-0.564508;-0.513719;-0.025021;-0.772783;-0.528224;-0.351285;-0.0196217;0.419849;0.419849;0.978047;0.172345;0.0965122;0.0663878
ID;14185;0.705396;1.52236;5.82238;0.243592;1.41898;6.17276;-0.718615;-0.575797;-0.379802;-0.0883236;-0.757013;-0.641268;-0.11471;-0.0504796;0.558469;0.558469;0.961267;0.232656;0.146918;0.0158979
ID;14186;0.194357;0.271834;6.10013;0.364634;1.26363;6.2171;-0.990762;-0.133093;-0.0254178;-0.00559952;-0.797982;-0.576969;-0.126212;-0.120012;0.675266;0.675266;0.943541;0.288635;0.162499;0.00367875
ID;14187;1.20716;1.61126;6.13156;0.618189;0.600028;5.85804;-0.59841;-0.561112;-0.453187;-0.348827;-0.950886;-0.256224;-0.147272;-0.0920663;0.888509;0.888509;0.902931;0.289234;0.279293;0.151835
ID;14188;0.603624;1.00683;5.84649;0.385141;1.60583;6.02625;-0.872891;-0.418614;-0.239771;-0.0730248;-0.693185;-0.68263;-0.227004;-0.0444949;0.644581;0.644581;0.948512;0.311593;0.0568673;0.000721372
ID;14189;1.15143;1.44427;6.18526;0.695963;1.25844;5.97343;-0.648675;-0.53616;-0.386571;-0.377247;-0.793459;-0.515662;-0.283626;-0.155151;0.572236;0.572236;0.959347;0.234093;0.151417;0.0439038
ID;14190;0.480925;1.40538;5.95605;0.72907;1.42052;5.84785;-0.760852;-0.594237;-0.254069;-0.0586194;-0.750029;-0.544612;-0.35853;-0.110954;0.254973;0.254973;0.991885;0.116237;0.0384989;0.0342294
ID;14191;0.101316;1.51396;6.24113;0.605836;1.18735;5.98413;-0.726595;-0.684965;-0.0491866;-0.0215353;-0.819158;-0.503123;-0.244557;-0.126644;0.605139;0.605139;0.954574;0.213314;0.196491;0.0683878
ID;14192;0.764895;1.61635;5.55603;1.2278;1.56992;6.21828;-0.690697;-0.530984;-0.490738;-0.0130331;-0.591165;-0.564226;-0.425688;-0.388539;0.795803;0.795803;0.921876;0.311511;0.202869;0.109313
ID;14193;0.409164;1.46511;5.97196;0.502747;0.644976;5.87011;-0.742576;-0.625856;-0.235711;-0.0363944;-0.947497;-0.284277;-0.140106;-0.0425102;0.798836;0.798836;0.921287;0.374241;0.0895428;0.056174
ID;14194;1.05583;1.60915;5.8815;0.831465;1.57893;5.57473;-0.656658;-0.537521;-0.479836;-0.222776;-0.702893;-0.50972;-0.49422;-0.0432864;0.376502;0.376502;0.982333;0.149235;0.103026;0.046222
ID;14195;0.900451;1.66078;5.98286;0.997874;1.53441;6.08353;-0.644446;-0.609096;-0.417052;-0.199395;-0.663279;-0.57337;-0.391226;-0.279733;0.187175;0.187175;0.995624;0.073149;0.0488494;0.0315594
ID;14196;0.717153;1.00349;5.93634;0.978631;1.5728;5.93051;-0.861758;-0.414487;-0.24397;-0.161406;-0.672081;-0.556707;-0.437129;-0.217494;0.624337;0.624337;0.95167;0.218671;0.213025;0.0335847
ID;14197;0.211135;0.681652;6.17237;1.01593;1.41114;6.09223;-0.941294;-0.329944;-0.0535771;-0.0472526;-0.697393;-0.53394;-0.367994;-0.305175;0.969618;0.969618;0.884764;0.341017;0.30761;0.079222
ID;14198;0.79595;1.07732;6.00054;0.24414;1.50202;6.09045;-0.830282;-0.440176;-0.263435;-0.217898;-0.730759;-0.666162;-0.147874;-0.018787;0.678449;0.678449;0.943013;0.258712;0.206616;0.0332326
ID;14199;0.667915;0.800278;5.88922;0.616659;1.37185;6.13152;-0.91238;-0.335918;-0.197245;-0.125759;-0.753012;-0.587224;-0.237384;-0.178297;0.612055;0.612055;0.953538;0.277506;0.104062;0.0541005
ID;14200;0.552451;0.862961;5.9866;0.414947;0.545245;5.90964;-0.900924;-0.381094;-0.172255;-0.115891;-0.962862;-0.248602;-0.103426;-0.0199335;0.376513;0.376513;0.982332;0.134417;0.0938936;0.0902207
ID;14201;0.946062;1.20845;5.67015;0.677486;0.681965;5.70823;-0.81156;-0.404068;-0.39937;-0.136397;-0.941188;-0.270958;-0.195995;-0.0482945;0.580464;0.580464;0.958177;0.234264;0.15296;0.0601639
ID;14202;0.980517;1.612;6.10667;1.22909;1.67308;6.11934;-0.637191;-0.604115;-0.394516;-0.270906;-0.577222;-0.569449;-0.476214;-0.340239;0.255358;0.255358;0.99186;0.126993;0.00891889;0.00260702
ID;14203;0.451454;0.750543;5.84626;1.35057;1.43653;6.09987;-0.930384;-0.330957;-0.157506;-0.00675758;-0.628313;-0.473838;-0.456666;-0.414917;0.891088;0.891088;0.902376;0.336528;0.251797;0.0952052
ID;14204;1.16259;1.50244;6.14741;0.569183;1.12118;5.86341;-0.636631;-0.543688;-0.412617;-0.358959;-0.84458;-0.467997;-0.252324;-0.06321;0.810858;0.810858;0.918933;0.321476;0.20701;0.0967548
ID;14205;1.25848;1.61141;6.19595;0.263769;1.2208;6.04727;-0.577193;-0.564103;-0.449544;-0.382813;-0.819339;-0.555399;-0.141722;-0.0114132;0.619075;0.619075;0.952475;0.255686;0.162517;0.0317058
ID;14206;0.73467;1.52855;6.06315;0.76733;1.57619;5.52512;-0.698117;-0.614657;-0.31793;-0.183711;-0.705189;-0.512599;-0.489838;-0.00326784;0.540448;0.540448;0.963711;0.265381;0.0256014;0.0133545
ID;14207;0.769979;1.25781;5.79197;0.886077;0.978572;5.67625;-0.800829;-0.475124;-0.346854;-0.11235;-0.874086;-0.345008;-0.319164;-0.122795;0.304746;0.304746;0.988414;0.145741;0.0318408;0.0280035
ID;14208;0.555796;1.45541;6.18044;0.84217;1.42146;5.5768;-0.727628;-0.629423;-0.21508;-0.167704;-0.756141;-0.466409;-0.456147;-0.0514166;0.631984;0.631984;0.950489;0.27619;0.123418;0.0711219
ID;14209;0.490445;1.5232;6.21374;0.453748;0.381949;5.90327;-0.707757;-0.663217;-0.190672;-0.151222;-0.981151;-0.173563;-0.0768499;-0.0362372;0.591459;0.591459;0.95659;0.216725;0.194808;0.00402909
ID;14210;0.651908;0.544514;5.78746;0.338938;1.54051;6.07124;-0.960231;-0.225837;-0.145973;-0.0751391;-0.716286;-0.670071;-0.189378;-0.0455439;0.55848;0.55848;0.961265;0.269374;0.0581104;0.00546644
ID;14211;0.946204;1.57328;5.83929;0.556173;1.1109;5.79487;-0.68407;-0.543748;-0.45341;-0.175514;-0.849174;-0.457035;-0.263043;-0.0288246;0.610765;0.610765;0.953732;0.269627;0.115995;0.0651284
ID;14212;1.09179;1.6294;5.85101;0.92401;1.36587;5.93285;-0.649111;-0.526336;-0.502248;-0.222197;-0.744032;-0.507243;-0.37544;-0.219469;0.319477;0.319477;0.987269;0.12718;0.0891595;0.0342921
ID;14213;0.6036;1.29095;6.129;0.784831;1.55934;6.06507;-0.778732;-0.55891;-0.222518;-0.177993;-0.682785;-0.616484;-0.337965;-0.198824;0.324596;0.324596;0.986859;0.114375;0.112647;0.0184137
ID;14214;0.746727;1.36442;5.76983;0.878563;1.10164;5.86662;-0.770904;-0.509453;-0.371481;-0.0903643;-0.829462;-0.41743;-0.315731;-0.195087;0.322668;0.322668;0.987014;0.144714;0.0696565;0.00306457
ID;14215;0.849254;0.949305;5.95589;0.632147;1.09728;5.7072;-0.859333;-0.380202;-0.253618;-0.229502;-0.852898;-0.429235;-0.296224;-0.0239572;0.432162;0.432162;0.976745;0.178918;0.10649;0.0511571
ID;14216;1.10607;1.49618;5.95089;1.04889;1.2966;6.01248;-0.678814;-0.511773;-0.448123;-0.276562;-0.73753;-0.477097;-0.370124;-0.302383;0.213649;0.213649;0.9943;0.0867306;0.0564546;0.0256679
ID;14217;0.343817;1.42511;6.09911;0.616737;1.33278;5.92218;-0.754281;-0.631129;-0.170563;-0.0603739;-0.779642;-0.545743;-0.290301;-0.100238;0.309243;0.309243;0.98807;0.116305;0.0799811;0.0615963
ID;14218;0.124269;1.2705;6.25363;0.781298;0.938015;5.77281;-0.804021;-0.591624;-0.045593;-0.0381044;-0.883846;-0.360967;-0.272044;-0.120465;0.689376;0.689376;0.941181;0.235948;0.227806;0.081312
ID;14219;0.663546;1.54483;6.12514;0.96236;1.0227;5.71085;-0.693473;-0.639806;-0.278684;-0.179106;-0.855553;-0.352217;-0.339725;-0.168992;0.674928;0.674928;0.943597;0.289383;0.155244;0.0421986
ID;14220;0.993701;0.878245;5.81729;0.726105;1.24507;5.70351;-0.873789;-0.316865;-0.283452;-0.236104;-0.810227;-0.463172;-0.354221;-0.0594282;0.497948;0.497948;0.969166;0.21477;0.120324;0.0106719
ID;14221;1.00993;1.57868;5.85112;0.292396;1.09106;6.20253;-0.67512;-0.53323;-0.468623;-0.200678;-0.850065;-0.509873;-0.096223;-0.0903345;0.82163;0.82163;0.916796;0.368718;0.148566;0.03822
ID;14222;0.933707;1.53418;5.86221;0.927417;1.80485;5.72477;-0.696404;-0.540828;-0.434972;-0.182553;-0.609189;-0.57803;-0.53089;-0.11369;0.303163;0.303163;0.988534;0.12054;0.0677285;0.0607001
ID;14223;1.08728;1.29803;6.02381;1.03636;1.38366;5.96304;-0.729392;-0.472492;-0.376898;-0.320449;-0.721226;-0.496753;-0.400269;-0.269914;0.122579;0.122579;0.998122;0.0480896;0.0361416;0.0115268
ID;14224;0.7689;1.38844;5.75711;0.413735;0.562778;6.02259;-0.762895;-0.510295;-0.38591;-0.0930825;-0.957856;-0.262055;-0.0918633;-0.0734874;0.870522;0.870522;0.90676;0.308677;0.286457;0.021156
ID;14225;0.91501;1.64909;5.63039;0.926058;1.78417;5.63901;-0.673064;-0.519962;-0.518408;-0.088754;-0.621564;-0.550554;-0.550246;-0.0881878;0.135703;0.135703;0.997699;0.0504876;0.0451174;0.00349425
ID;14226;0.876777;1.66348;5.62487;0.941489;1.32341;5.85088;-0.669578;-0.531872;-0.513211;-0.0734323;-0.763515;-0.475114;-0.389657;-0.198695;0.415485;0.415485;0.978499;0.161326;0.113561;0.0601463
ID;14227;1.07894;1.40451;5.97905;0.997354;1.45466;5.87249;-0.706814;-0.497549;-0.411931;-0.288396;-0.715047;-0.506799;-0.430371;-0.215973;0.151542;0.151542;0.997131;0.058929;0.0375931;0.0290589
ID;14228;0.590017;1.2559;5.7303;1.17926;1.36746;5.98431;-0.809094;-0.494145;-0.317745;-0.0150223;-0.701319;-0.466879;-0.425508;-0.330331;0.706205;0.706205;0.938304;0.277653;0.194819;0.0673733
ID;14229;0.85655;1.73588;5.79683;1.12472;1.68914;5.88925;-0.635357;-0.597368;-0.474679;-0.118966;-0.620214;-0.542297;-0.514732;-0.237274;0.274903;0.274903;0.990568;0.109861;0.0773374;0.0269023
ID;14230;0.817658;1.22058;5.926;0.597387;1.6334;5.77152;-0.797857;-0.477038;-0.317623;-0.187014;-0.684002;-0.619666;-0.38379;-0.029335;0.501499;0.501499;0.968727;0.230567;0.0907747;0.0129378
ID;14231;0.625726;1.0125;5.90313;0.698614;1.33226;5.98954;-0.867979;-0.424867;-0.233703;-0.107159;-0.770156;-0.543443;-0.294161;-0.158109;0.346153;0.346153;0.98506;0.139055;0.0842784;0.0567316
ID;14232;0.689793;1.46701;6.09413;0.621659;1.19378;5.96106;-0.719673;-0.605873;-0.284809;-0.184044;-0.817828;-0.500645;-0.255504;-0.123407;0.318098;0.318098;0.987378;0.123324;0.0739187;0.0664173
ID;14233;0.399637;1.14768;6.15349;1.07328;1.26705;6.02458;-0.832184;-0.52396;-0.142007;-0.113006;-0.740003;-0.465503;-0.365731;-0.319286;0.649436;0.649436;0.947741;0.313959;0.056556;0.0043587
ID;14234;0.807228;0.729238;5.7817;0.316793;1.18671;5.99414;-0.923364;-0.282935;-0.21704;-0.142266;-0.828989;-0.533689;-0.166797;-0.0115027;0.607001;0.607001;0.954296;0.279472;0.0985804;0.038677
ID;14235;0.778951;1.22516;6.11903;0.271853;0.959125;6.15351;-0.779814;-0.51223;-0.261197;-0.24756;-0.884956;-0.452124;-0.0920089;-0.0630184;0.558038;0.558038;0.961326;0.239046;0.0989732;0.0944113
ID;14236;0.608457;0.922488;6.00218;0.71554;1.53297;5.98598;-0.883524;-0.40177;-0.191472;-0.145963;-0.704652;-0.606567;-0.336405;-0.149579;0.618762;0.618762;0.952522;0.273271;0.13386;0.0102867
ID;14237;0.598237;1.30668;6.13657;0.619838;1.3633;5.70491;-0.773899;-0.566173;-0.22118;-0.177786;-0.776367;-0.520359;-0.355275;-0.0161374;0.430795;0.430795;0.976892;0.211593;0.0227411;0.0198545
ID;14238;0.7986;1.03841;5.57828;0.893419;1.43709;5.925;-0.867262;-0.362463;-0.338857;-0.0406596;-0.725968;-0.533541;-0.385593;-0.199055;0.55497;0.55497;0.961747;0.184146;0.14781;0.138868
ID;14239;1.0551;1.44963;5.88595;1.11087;1.19152;5.87445;-0.708485;-0.495741;-0.440236;-0.241831;-0.777236;-0.40681;-0.386502;-0.284652;0.263678;0.263678;0.991322;0.128935;0.0256015;0.00119915
ID;14240;0.492748;1.5502;5.97599;0.701525;1.82051;5.58822;-0.71128;-0.644554;-0.272491;-0.0661803;-0.613542;-0.604858;-0.507652;-0.00201317;0.532785;0.532785;0.964727;0.201563;0.155166;0.06781
ID;14241;0.797808;1.1952;5.63381;0.900879;1.47011;5.98009;-0.824414;-0.421674;-0.372526;-0.0612964;-0.708904;-0.552741;-0.379765;-0.21843;0.471258;0.471258;0.972368;0.182397;0.107223;0.098669
ID;14242;0.365592;1.08045;5.93658;0.475417;1.01796;6.01854;-0.857555;-0.482061;-0.179305;-0.00814137;-0.868396;-0.454307;-0.176226;-0.0918554;0.177883;0.177883;0.996047;0.0682089;0.044062;0.035997
ID;14243;0.734748;0.413268;5.74986;0.239125;1.24295;6.15959;-0.973768;-0.165291;-0.121541;-0.0984002;-0.811664;-0.572687;-0.105016;-0.0469385;0.691399;0.691399;0.940839;0.335368;0.0445968;0.0190191
ID;14244;0.590765;0.973292;5.88767;0.829085;0.517433;5.75391;-0.879698;-0.411942;-0.22139;-0.0861536;-0.955878;-0.199066;-0.160707;-0.144374;0.483636;0.483636;0.970904;0.236765;0.0279245;0.0225218
ID;14245;1.13015;1.76618;5.94662;0.69401;1.67632;5.79115;-0.585447;-0.574065;-0.517226;-0.245312;-0.665424;-0.61648;-0.41547;-0.0674302;0.449012;0.449012;0.974904;0.21346;0.045963;0.0434073
ID;14246;0.950634;1.2191;5.77766;1.06911;1.49322;6.08548;-0.799684;-0.427343;-0.380962;-0.180971;-0.665421;-0.547408;-0.401987;-0.309783;0.44579;0.44579;0.975262;0.164062;0.108122;0.101281
ID;14247;0.625482;1.50534;5.98902;0.328611;1.34683;5.9894;-0.719875;-0.612585;-0.303371;-0.120356;-0.781576;-0.593705;-0.190964;-0.0136112;0.336212;0.336212;0.985903;0.162755;0.0325341;0.0211384
ID;14248;1.03655;1.19054;5.77512;0.830143;1.26245;5.72026;-0.799259;-0.401653;-0.391272;-0.216254;-0.800109;-0.452676;-0.378609;-0.107543;0.241663;0.241663;0.992709;0.0802369;0.0651516;0.0620217
ID;14249;1.086;1.48691;5.86046;0.67437;0.594916;5.61266;-0.696024;-0.493216;-0.463512;-0.239678;-0.956083;-0.229285;-0.182567;-0.00183936;1.02147;1.02147;0.872385;0.348939;0.339909;0.0406038
ID;14250;0.839795;1.0937;6.06378;1.05824;1.38596;5.80759;-0.813401;-0.448764;-0.262699;-0.260727;-0.736929;-0.459993;-0.443299;-0.22097;0.401528;0.401528;0.979914;0.14622;0.100983;0.090497
ID;14251;0.451421;1.04899;6.05173;0.923387;1.35864;5.73459;-0.860347;-0.471868;-0.167681;-0.0950075;-0.76438;-0.465647;-0.421766;-0.144943;0.554225;0.554225;0.961849;0.258848;0.0688585;0.0556979
ID;14252;0.876608;1.19333;5.94694;0.756848;1.20633;5.76431;-0.797205;-0.461696;-0.32024;-0.220787;-0.817721;-0.455714;-0.337788;-0.0977577;0.252365;0.252365;0.99205;0.112627;0.0480623;0.0290319
ID;14253;0.941976;1.26294;6.05951;0.0149888;1.08564;6.26986;-0.755661;-0.492873;-0.324908;-0.283702;-0.856256;-0.5165;-0.00731227;-0.000712717;0.722053;0.722053;0.935535;0.343178;0.0764064;0.0341446
ID;14254;0.179631;1.26399;6.2247;0.23845;1.35636;6.10511;-0.805372;-0.586573;-0.0701696;-0.0488415;-0.778362;-0.613819;-0.129716;-0.0235038;0.150497;0.150497;0.99717;0.0521036;0.0424725;0.0336592
ID;14255;0.817567;0.864474;5.54948;0.813401;1.18295;5.57883;-0.907233;-0.299087;-0.293303;-0.0380637;-0.828886;-0.404589;-0.383678;-0.0452395;0.31964;0.31964;0.987256;0.120483;0.103101;0.0134066
ID;14256;0.454433;0.652107;5.95266;1.2332;1.67172;5.99176;-0.945497;-0.295952;-0.122512;-0.0586503;-0.597562;-0.536552;-0.512337;-0.304207;0.8976;0.8976;0.900968;0.346429;0.236618;0.110699
ID;14257;0.837484;1.6365;6.01583;0.218421;1.37578;6.24495;-0.655915;-0.621377;-0.383041;-0.192213;-0.769455;-0.629687;-0.0812528;-0.069511;0.693666;0.693666;0.940454;0.319279;0.0884018;0.0761079
ID;14258;0.427578;1.30716;5.94441;0.713394;0.939837;5.92006;-0.793129;-0.563939;-0.227325;-0.0352392;-0.877967;-0.388787;-0.232131;-0.155353;0.458502;0.458502;0.973837;0.213897;0.0584363;0.0497491
ID;14259;0.833379;1.39367;6.19837;0.806151;1.52813;5.89474;-0.713787;-0.575337;-0.284405;-0.280373;-0.706341;-0.572071;-0.389109;-0.149706;0.335672;0.335672;0.985949;0.152349;0.0684718;0.00259223
ID;14260;0.550415;0.709986;5.83988;0.945334;1.83232;5.72961;-0.936305;-0.305555;-0.165681;-0.0501929;-0.597227;-0.580721;-0.540408;-0.118502;0.984788;0.984788;0.881204;0.29558;0.269269;0.252203
ID;14261;0.891522;0.956485;5.90028;0.513822;1.03421;5.79577;-0.859252;-0.369904;-0.273812;-0.223348;-0.869178;-0.4337;-0.237281;-0.0114757;0.449916;0.449916;0.974803;0.153288;0.126729;0.100999
ID;14262;1.30435;1.47305;6.04075;0.854451;0.484091;5.70556;-0.638815;-0.480646;-0.469238;-0.375114;-0.961565;-0.180825;-0.157332;-0.133951;0.911677;0.911677;0.897892;0.281499;0.277851;0.193252
ID;14263;0.508287;1.60565;5.95895;0.80319;1.16977;5.592;-0.691737;-0.657897;-0.290855;-0.0638361;-0.832468;-0.405025;-0.375197;-0.0466691;0.606165;0.606165;0.954421;0.257131;0.149897;0.0222584
ID;14264;1.18992;1.51987;6.00829;0.969488;1.3082;5.96886;-0.650329;-0.512224;-0.460623;-0.320195;-0.751395;-0.487338;-0.364292;-0.255341;0.31221;0.31221;0.98784;0.134452;0.0689239;0.036657
ID;14265;0.632036;0.410268;5.8055;0.660546;1.61957;5.86917;-0.97612;-0.173138;-0.107313;-0.075482;-0.68442;-0.622111;-0.370617;-0.084794;0.69538;0.69538;0.940162;0.222264;0.204879;0.157219
ID;14266;0.756869;1.64231;5.93244;0.467621;1.36689;5.9293;-0.667378;-0.622529;-0.384944;-0.137413;-0.774148;-0.578943;-0.252146;-0.0440706;0.398895;0.398895;0.980176;0.181846;0.0778723;0.0110734
ID;14267;0.57579;0.705606;5.82783;0.670474;1.40098;5.74591;-0.936707;-0.300614;-0.170358;-0.056472;-0.762832;-0.53059;-0.366024;-0.0508783;0.700534;0.700534;0.939281;0.279692;0.198234;0.0150621
ID;14268;1.22313;1.34385;6.11484;0.76881;1.32505;5.75629;-0.676283;-0.477815;-0.398987;-0.393882;-0.782682;-0.490476;-0.371203;-0.0951351;0.639915;0.639915;0.949249;0.225619;0.208974;0.065976
ID;14269;0.661345;0.81133;5.93257;0.307476;1.25036;6.17711;-0.907773;-0.345183;-0.191263;-0.142182;-0.806749;-0.572778;-0.120152;-0.0815175;0.533529;0.533529;0.964629;0.242969;0.0985305;0.0273712
ID;14270;0.749189;1.42054;5.59257;0.973999;1.06471;5.71703;-0.757862;-0.490247;-0.429895;-0.0222015;-0.843761;-0.364359;-0.353362;-0.174486;0.458273;0.458273;0.973863;0.204683;0.0969048;0.017477
ID;14271;1.00413;1.38844;5.82895;0.622232;0.581259;5.7888;-0.739686;-0.477099;-0.426264;-0.20866;-0.956107;-0.243042;-0.151804;-0.061199;0.899052;0.899052;0.900653;0.316782;0.270794;0.123059
ID;14272;1.14628;1.13008;5.95216;0.339649;0.475437;6.03131;-0.775368;-0.395898;-0.360514;-0.334813;-0.970942;-0.225261;-0.0686366;-0.0426396;0.985488;0.985488;0.881038;0.355359;0.237986;0.202126
ID;14273;0.871658;1.64634;5.70315;0.461482;0.772027;5.88551;-0.672684;-0.548468;-0.486745;-0.0987868;-0.925946;-0.34229;-0.156807;-0.0295507;0.947568;0.947568;0.889848;0.362824;0.276491;0.00901166
ID;14274;0.707088;1.12954;5.76509;0.355723;1.45487;6.2346;-0.840944;-0.437897;-0.307745;-0.0797049;-0.738092;-0.651416;-0.133511;-0.114246;0.594536;0.594536;0.95614;0.200079;0.179251;0.116762
ID;14275;1.38655;1.55625;6.15144;0.637612;0.875781;5.96103;-0.576589;-0.509209;-0.483151;-0.418112;-0.894406;-0.376135;-0.195765;-0.142255;0.925798;0.925798;0.894762;0.323297;0.30783;0.0109946
ID;14276;1.39725;1.51996;6.18598;0.728942;1.51118;5.71379;-0.577031;-0.505367;-0.468185;-0.438683;-0.725551;-0.546235;-0.414535;-0.0580021;0.834347;0.834347;0.914238;0.310804;0.238571;0.103218
ID;14277;1.0052;1.5552;5.80188;0.924263;0.926059;5.64003;-0.68829;-0.516548;-0.474745;-0.184533;-0.88588;-0.31637;-0.315303;-0.125341;0.66038;0.66038;0.945981;0.241166;0.197183;0.0898773
ID;14278;0.906827;0.945737;5.76026;0.927075;1.147;5.76286;-0.873915;-0.343938;-0.298553;-0.169841;-0.822694;-0.406586;-0.359273;-0.169662;0.202425;0.202425;0.994882;0.0827313;0.0576548;0.00636254
ID;14279;0.649661;1.05012;5.66826;0.843524;0.483227;5.73672;-0.865163;-0.404358;-0.296247;-0.0150255;-0.960263;-0.183772;-0.153224;-0.143685;0.617958;0.617958;0.952644;0.269561;0.102367;0.0965728
ID;14280;0.608545;1.19223;5.96104;1.12725;1.47471;6.16195;-0.819052;-0.501734;-0.251934;-0.118095;-0.648558;-0.545534;-0.392969;-0.356847;0.659892;0.659892;0.94606;0.273086;0.155957;0.077923
ID;14281;0.480826;0.557092;5.83599;0.578555;1.68552;5.86051;-0.96132;-0.245885;-0.123054;-0.0161669;-0.663383;-0.654881;-0.358287;-0.0518077;0.774372;0.774372;0.925975;0.267162;0.209668;0.165025
