ID;ID;phi1A;PHIA;phi2A;u;v;w;randomAngle;eulRot[0];eulRot[1];eulRot[2]
ID;18833;1.16782;1.5121;6.21021;0.367656;0.658819;0.656344;0.515215;1.52432;1.88378;0.0357762
ID;18834;0.772848;1.26695;5.96555;0.216188;0.71484;0.665031;0.639968;1.21688;1.72311;5.83422
ID;18835;0.899607;1.67666;5.70178;0.724907;0.511024;0.461914;0.453386;1.16097;2.04467;5.8702
ID;18836;0.519243;0.957521;5.95943;0.558543;0.536798;0.632358;1.07196;1.21901;1.76713;6.04307
ID;18837;0.517027;1.55612;6.05226;0.0590705;0.0702228;0.995781;0.272403;0.788308;1.58045;6.04685
ID;18838;0.505805;0.634058;5.82997;0.47417;0.159727;0.865824;1.04372;1.20264;1.07432;6.16559
ID;18839;0.901575;1.74734;5.8385;0.330792;0.932258;0.146535;0.711363;0.872201;2.41424;5.57227
ID;18840;0.624687;1.43733;6.14632;0.961353;0.0608951;0.268502;0.0217384;0.629123;1.45504;6.1576
ID;18841;0.799001;1.42655;6.20804;0.47001;0.801467;0.369786;0.339297;0.924907;1.73666;6.15234
ID;18842;0.981734;0.957776;5.92593;0.186723;0.734814;0.652061;0.206119;1.14047;1.10868;5.87909
ID;18843;0.884122;0.727222;5.66423;0.716866;0.69068;0.0952007;0.228373;0.882202;0.953044;5.6996
ID;18844;1.01957;1.62586;5.79801;0.00502444;0.710304;0.703877;0.768571;1.52245;2.14322;5.63627
ID;18845;1.32349;1.60293;6.1969;0.348399;0.437861;0.828792;0.656302;1.91484;1.87684;0.155708
ID;18846;0.367165;0.914629;6.1071;0.594987;0.604578;0.5296;0.0454195;0.402583;0.949985;6.08804
ID;18847;0.821835;1.3786;5.86281;0.342339;0.909033;0.23762;0.538771;0.943204;1.87484;5.69574
ID;18848;1.02592;1.35864;6.00741;0.639275;0.275667;0.717869;0.173435;1.13801;1.4529;6.08381
ID;18849;1.09016;1.53573;6.22801;0.123388;0.805227;0.579987;0.208357;1.20918;1.69929;6.18292
ID;18850;0.282422;1.3058;6.16136;0.265538;0.963333;0.0384586;0.0937716;0.305437;1.35583;6.07979
ID;18851;1.09642;1.27325;5.84092;0.151098;0.752728;0.640757;0.0742384;1.14791;1.32846;5.82626
ID;18852;0.538791;0.168686;5.77371;0.918116;0.395028;0.0318718;0.515868;0.452086;0.682987;5.88363
ID;18853;0.400101;1.43348;5.99929;0.864633;0.501314;0.0330729;0.272597;0.409242;1.70397;5.96657
ID;18854;0.723728;1.42653;5.68102;0.616717;0.648407;0.446351;0.862861;1.15394;2.18794;5.77963
ID;18855;1.00221;1.17774;5.83731;0.647334;0.641632;0.411421;1.04304;1.4824;2.03405;6.24463
ID;18856;0.768106;1.06347;5.79975;0.0930387;0.553548;0.827604;0.978127;1.62608;1.58634;5.68783
ID;18857;0.705563;1.00614;5.99915;0.707294;0.378566;0.597011;0.539619;0.976105;1.41198;6.15585
ID;18858;0.122502;1.49199;6.24375;0.649323;0.202784;0.732979;0.916361;0.8417;2.09406;0.0707092
ID;18859;0.826714;1.67016;5.9552;0.14241;0.649496;0.74691;0.925666;1.48944;2.26221;5.82927
ID;18860;1.24637;1.53824;6.24659;0.412398;0.632777;0.655379;0.0400708;1.27249;1.56744;6.25455
ID;18861;0.949456;0.859008;5.88864;0.929912;0.360685;0.0719051;0.213005;0.885413;1.04074;6.02445
ID;18862;0.689797;1.58708;5.80046;0.643754;0.181564;0.743381;0.496294;1.09149;1.85736;5.99272
ID;18863;0.712201;1.42069;6.02053;0.534618;0.122662;0.836145;0.574349;1.18952;1.65498;6.22714
ID;18864;0.59097;1.46629;5.71133;0.769535;0.38287;0.511103;0.287829;0.739666;1.7084;5.7612
ID;18865;1.05706;1.41414;5.92983;0.748229;0.397799;0.530951;0.213953;1.16219;1.56165;6.03553
ID;18866;0.69908;0.739918;5.9205;0.556094;0.666759;0.496176;0.140513;0.784693;0.860807;5.89784
ID;18867;0.712432;1.41594;5.96924;0.151905;0.647311;0.746936;0.0785397;0.775043;1.45914;5.93965
ID;18868;0.630849;0.93838;5.76124;0.477442;0.397348;0.783686;0.31142;0.869235;1.13104;5.77377
ID;18869;0.262185;1.53986;6.1145;0.735207;0.512203;0.443981;0.550996;0.487211;2.01946;5.99899
ID;18870;0.29617;0.590871;6.11349;0.795732;0.556093;0.23994;0.555209;0.527212;1.11995;5.97453
ID;18871;0.415881;0.984905;6.00968;0.0881419;0.304734;0.94835;0.471214;0.913951;1.10529;5.90955
ID;18872;0.478113;0.923466;5.95456;0.857924;0.451218;0.245701;0.535496;0.600732;1.44142;5.98516
ID;18873;1.12888;1.19078;5.96704;0.443373;0.0784574;0.892897;0.399762;1.43012;1.2715;6.13662
ID;18874;0.773927;1.29442;6.05019;0.56452;0.5568;0.609336;0.598448;1.14175;1.75896;6.13367
ID;18875;0.327489;1.32203;6.22401;0.934809;0.0245378;0.354303;0.4621;0.485991;1.72365;0.100237
ID;18876;1.13088;1.54732;6.11794;0.119055;0.504499;0.855165;0.864361;1.89739;1.97856;6.19501
ID;18877;0.628495;0.929383;6.04699;0.582011;0.711885;0.393043;0.669265;0.924251;1.53956;5.97733
ID;18878;1.11737;1.15456;5.86324;0.553033;0.257347;0.792418;0.398219;1.37365;1.32185;6.04841
ID;18879;0.325387;1.32796;5.99648;0.507949;0.669519;0.54197;0.0693559;0.370012;1.37691;5.96407
ID;18880;0.93856;1.37295;5.93657;0.173553;0.501612;0.847505;0.966588;1.77861;1.86791;5.99614
ID;18881;0.480755;1.47365;6.24378;0.362963;0.48144;0.797793;0.470209;0.855574;1.74637;6.17241
ID;18882;0.859107;1.82698;5.57582;0.604217;0.40855;0.684112;0.888555;1.72402;2.32614;6.04005
ID;18883;0.850309;1.48357;5.57173;0.321924;0.631829;0.705093;0.226894;1.01085;1.64202;5.54473
ID;18884;0.490695;1.40228;6.10729;0.97777;0.0904719;0.189157;0.538405;0.611651;1.87822;0.05656
ID;18885;0.255303;0.955836;6.19349;0.504002;0.396604;0.767259;1.06405;1.1014;1.61853;6.20139
ID;18886;0.953041;1.54087;6.10151;0.332904;0.666182;0.667366;0.627291;1.38534;2.0037;6.13049
ID;18887;0.907056;1.00323;5.85636;0.408059;0.628507;0.662168;0.806522;1.4281;1.59187;5.96133
ID;18888;0.560649;1.41321;6.04964;0.392094;0.86607;0.310138;0.852577;0.757766;2.13644;5.67206
ID;18889;0.9308;1.10708;5.82984;0.491979;0.78974;0.366425;0.589073;1.14935;1.6539;5.84437
ID;18890;0.600382;1.07549;6.04117;0.592433;0.805439;0.0170972;0.979058;0.627881;2.01114;5.74194
ID;18891;0.860328;1.11717;5.5953;0.643897;0.504498;0.57522;0.131947;0.925924;1.22228;5.62184
ID;18892;0.956763;0.700759;5.78964;0.743979;0.209254;0.634593;0.755241;1.1297;1.12696;0.0123537
ID;18893;0.652196;0.857374;5.68131;0.0909492;0.898344;0.429775;0.477081;1.01575;1.20623;5.38494
ID;18894;0.63733;0.802666;5.68292;0.672336;0.498194;0.54751;0.0632449;0.671164;0.855579;5.68411
ID;18895;1.06818;1.62231;6.12632;0.123096;0.458708;0.880019;0.478697;1.49015;1.84788;6.1196
ID;18896;0.58189;0.864398;5.81094;0.675756;0.162504;0.71899;0.680813;0.948083;1.27149;6.07904
ID;18897;0.915862;0.560072;5.7389;0.395502;0.442769;0.804695;0.00614944;0.920368;0.563712;5.73943
ID;18898;0.784359;1.57952;5.79518;0.890327;0.454212;0.0317507;0.198744;0.797155;1.7682;5.85772
ID;18899;0.922748;1.56848;6.07844;0.931968;0.177792;0.315951;1.04067;1.53154;2.10257;0.664668
ID;18900;0.576659;1.46389;5.95114;0.460599;0.887567;0.00853181;0.310952;0.574911;1.73483;5.79804
ID;18901;0.633201;0.999886;5.98538;0.580608;0.678183;0.450513;0.742227;0.989011;1.65849;5.95095
ID;18902;0.896175;0.73012;5.79836;0.490115;0.633259;0.598974;0.357365;1.09194;1.01481;5.82878
ID;18903;0.197622;1.21065;6.1237;0.706213;1.51055e-05;0.707999;0.79552;0.746776;1.70683;0.09158
ID;18904;0.933623;1.81737;5.71363;0.791028;0.0531625;0.609465;1.08136;1.94249;1.99648;0.305417
ID;18905;0.134438;0.52348;6.17642;0.787092;0.100543;0.608587;0.571434;0.415233;0.97011;6.27341
ID;18906;0.817507;1.56394;6.18426;0.753064;0.225434;0.618122;0.753458;1.38532;1.97481;0.331923
ID;18907;0.916465;1.33549;5.76661;0.333003;0.909504;0.248819;0.977089;1.13336;2.26412;5.58557
ID;18908;0.656239;1.47886;6.09412;0.275957;0.279415;0.91966;0.548212;1.16269;1.6904;6.11911
ID;18909;1.07091;1.51023;6.01688;0.962291;0.267084;0.051593;0.977925;1.34133;2.12434;0.533436
ID;18910;1.0197;1.50678;6.07657;0.695588;0.662831;0.27715;1.02678;1.53756;2.38176;0.300121
ID;18911;0.404726;1.09822;5.88532;0.808859;0.28019;0.516954;0.837862;0.830024;1.78335;6.08237
ID;18912;0.94494;1.58254;6.14973;0.518079;0.702861;0.487423;0.393606;1.1457;1.92367;6.18775
ID;18913;0.516422;1.31185;6.00076;0.868873;0.463878;0.172851;0.358522;0.577375;1.66436;6.02067
ID;18914;0.964365;1.22489;5.87739;0.453488;0.685268;0.569874;0.192091;1.07266;1.38258;5.88267
ID;18915;0.806126;0.951062;5.65274;0.947435;0.303048;0.102609;0.323413;0.763013;1.23786;5.81776
ID;18916;0.226342;1.34464;6.08935;0.680847;0.0859335;0.727367;0.580772;0.649755;1.72149;6.21032
ID;18917;1.02016;1.60595;6.0359;0.701056;0.0594016;0.710628;0.929754;1.78163;1.773;0.377688
ID;18918;0.689425;1.48698;6.00415;0.0888996;0.593513;0.799899;0.103215;0.77438;1.53474;5.96465
ID;18919;1.35451;1.38073;6.0785;0.761346;0.530371;0.372907;0.379219;1.47988;1.62477;0.0496119
ID;18920;0.372535;1.12941;6.06331;0.780074;0.455512;0.428945;0.297124;0.508303;1.3966;6.03862
ID;18921;1.40194;1.60281;6.18239;0.640063;0.333503;0.692167;0.345114;1.66248;1.72653;0.115796
ID;18922;0.328394;1.59706;5.97566;0.730348;0.373309;0.572042;1.07582;1.09134;2.44403;6.19554
ID;18923;0.14875;1.18533;6.23973;0.64477;0.3976;0.652829;0.183154;0.2837;1.31624;6.19155
ID;18924;1.2083;1.7529;5.98505;0.232081;0.139561;0.962633;0.90543;2.13533;1.85456;6.20576
ID;18925;0.480044;1.14233;5.90388;0.936797;0.172319;0.304496;0.0599994;0.491068;1.19686;5.92244
ID;18926;0.448712;1.49555;6.16983;0.501685;0.473125;0.724199;0.19846;0.59294;1.62853;6.13798
ID;18927;1.01148;1.63373;5.78129;0.0401866;0.847045;0.529999;0.371348;1.1825;1.9204;5.64889
ID;18928;0.0544048;0.985933;6.24752;0.494793;0.753661;0.432638;0.737136;0.5346;1.50297;5.80453
ID;18929;1.18697;1.14359;5.96843;0.637282;0.0549333;0.76867;0.0126654;1.19343;1.14724;5.97638
ID;18930;0.756029;1.79452;5.63771;0.0551045;0.922396;0.382293;0.944539;0.744344;2.45399;4.94229
ID;18931;0.707103;0.657654;5.75966;0.871811;0.0369165;0.488449;0.18518;0.685814;0.786145;5.90837
ID;18932;0.497429;1.57818;5.91579;0.459687;0.360809;0.811483;0.435796;0.853322;1.83151;5.91832
ID;18933;0.785788;0.490345;5.77382;0.631864;0.501305;0.591135;0.919669;1.15381;1.19595;6.05728
ID;18934;0.420525;1.1732;5.911;0.668273;0.352516;0.65509;0.192833;0.547149;1.3188;5.91075
ID;18935;0.505943;1.0008;5.99701;0.531121;0.589278;0.60882;0.409827;0.78484;1.31924;5.92984
ID;18936;1.10096;1.65259;6.11939;0.788294;0.336459;0.515159;0.209065;1.22725;1.78249;6.24412
ID;18937;0.405585;1.56207;5.88099;0.239112;0.644568;0.726194;0.0445058;0.437864;1.58352;5.85917
ID;18938;0.661312;0.642735;5.84981;0.249687;0.198463;0.94777;0.819302;1.35382;0.883625;5.97107
ID;18939;0.64015;1.08388;5.68131;0.696152;0.233589;0.678829;0.411324;0.87494;1.35748;5.81561
ID;18940;0.440568;0.716366;5.85823;0.223991;0.942667;0.247402;0.501455;0.820956;1.09163;5.45826
ID;18941;0.908808;1.52417;6.24431;0.93651;0.208813;0.281686;0.290922;1.00207;1.7316;0.148451
ID;18942;0.587457;1.30485;6.16671;0.796792;0.603931;0.0197428;1.01459;0.593587;2.31782;6.10867
ID;18943;0.718414;1.66923;5.7986;0.732473;0.123218;0.669552;0.476882;1.09721;1.93073;6.04245
ID;18944;0.283965;1.53906;6.21218;0.839668;0.311684;0.444758;1.00979;0.85409;2.41815;0.129405
ID;18945;0.884839;1.50616;6.15895;0.894665;0.0239835;0.446093;0.31073;1.02856;1.67299;0.098285
ID;18946;0.331146;1.45813;6.19963;0.766343;0.519241;0.378296;0.45714;0.499349;1.87411;6.12406
ID;18947;0.381445;1.20588;6.02388;0.622364;0.0183766;0.782512;0.605399;0.817934;1.52133;6.22899
ID;18948;0.525309;1.47757;5.9057;0.659226;0.230363;0.715789;0.1328;0.619388;1.56771;5.92741
ID;18949;0.181418;1.49809;6.11521;0.404865;0.629375;0.663303;1.04431;0.804268;2.1756;5.73776
ID;18950;0.837721;0.983463;5.78752;0.527023;0.838987;0.135455;0.0865233;0.857843;1.06807;5.77134
ID;18951;0.264867;1.16819;6.02991;0.068099;0.684477;0.725846;0.769077;0.933147;1.50864;5.62082
ID;18952;1.14083;1.75666;5.94775;0.300039;0.931191;0.207026;0.89303;1.3189;2.62871;5.91738
ID;18953;0.462096;1.4398;5.86085;0.08263;0.596478;0.798365;0.843966;1.12896;1.84324;5.56541
ID;18954;0.903941;0.813598;5.88717;0.991915;0.121214;0.0375672;0.850322;0.688282;1.49779;0.174284
ID;18955;0.776594;1.63125;5.98887;0.969231;0.166273;0.181508;0.35069;0.883554;1.90468;6.20385
ID;18956;0.663343;1.04317;5.737;0.525229;0.736383;0.426467;0.338196;0.833345;1.34265;5.67099
ID;18957;0.595697;1.18394;5.85465;0.707721;0.683876;0.177329;0.992004;0.778466;2.15611;5.7783
ID;18958;0.213769;1.50683;6.14699;0.955192;0.287484;0.0704353;0.322274;0.23453;1.82757;6.12507
ID;18959;0.861454;1.64543;5.66318;0.875611;0.169626;0.452253;0.840419;1.45519;2.08397;0.016544
ID;18960;1.25911;1.50888;6.13476;0.166233;0.865023;0.473393;1.0709;1.88737;2.42693;0.038135
ID;18961;0.748361;0.861278;5.56402;0.257113;0.246061;0.93453;0.963116;1.57619;1.16712;5.71494
ID;18962;0.718711;0.979465;5.84365;0.505731;0.314215;0.803433;0.152344;0.829241;1.06797;5.8666
ID;18963;0.610299;1.24837;6.17057;0.570091;0.333379;0.750902;0.0503031;0.647033;1.28142;6.17403
ID;18964;0.621921;1.28749;5.84932;0.706943;0.529069;0.46938;0.182279;0.706936;1.44835;5.85292
ID;18965;1.03273;0.907941;5.79455;0.531075;0.0628617;0.84499;0.858649;1.50348;1.0955;6.28182
ID;18966;0.895383;1.7887;5.65197;0.389936;0.598286;0.700003;0.875924;1.62381;2.3843;5.83554
ID;18967;0.353597;0.870938;6.12348;0.454039;0.67954;0.576258;0.857974;0.958656;1.53146;5.8897
ID;18968;1.08449;1.3587;6.00198;0.185312;0.718129;0.670783;0.177994;1.20741;1.48868;5.97913
ID;18969;0.488056;0.690425;5.81338;0.115849;0.0907833;0.989109;0.0623259;0.551293;0.699501;5.81131
ID;18970;0.477324;1.27397;6.1917;0.320885;0.341218;0.883517;0.744634;1.1421;1.61642;6.18951
ID;18971;0.417768;1.35837;5.99585;0.89701;0.428849;0.10706;0.535513;0.476528;1.89073;5.99647
ID;18972;0.873052;1.51273;5.71802;0.774825;0.538417;0.33129;0.680966;1.1714;2.10294;5.98012
ID;18973;0.918676;1.39549;6.1491;0.0467967;0.815585;0.576742;0.634265;1.27981;1.86879;5.94328
ID;18974;0.793132;1.1734;6.09307;0.3214;0.556337;0.766284;0.111429;0.884168;1.24343;6.07724
ID;18975;1.08179;1.36609;6.10317;0.312539;0.904076;0.291488;0.283338;1.16705;1.63533;6.07249
ID;18976;0.664214;1.35387;5.87788;0.172752;0.591335;0.787705;0.893728;1.37977;1.87491;5.7384
ID;18977;0.747988;1.73857;5.77527;0.0944874;0.876168;0.472653;0.390038;0.867785;2.0118;5.55662
ID;18978;0.716683;1.17964;5.63044;0.261301;0.863879;0.430621;1.06942;1.19461;2.09322;5.33817
ID;18979;1.30293;1.45047;6.17674;0.0450684;0.438486;0.897607;1.04956;2.27448;1.87388;0.0333372
ID;18980;0.502736;1.5665;6.14512;0.879249;0.00925905;0.476273;0.353814;0.694509;1.82569;0.0351992
ID;18981;1.03878;1.66524;5.77259;0.638938;0.639477;0.427584;0.295649;1.1853;1.9184;5.86008
ID;18982;1.03576;1.33184;5.87654;0.673454;0.390469;0.627689;0.187575;1.13975;1.45537;5.95554
ID;18983;0.753219;1.1465;6.03889;0.342164;0.271604;0.89953;0.385253;1.08583;1.30884;6.08259
ID;18984;0.798224;1.52692;6.16257;0.35365;0.1101;0.928876;0.336749;1.11184;1.62561;6.23804
ID;18985;0.639815;0.826146;5.97342;0.159481;0.949282;0.270978;0.36701;0.887109;1.11101;5.71784
ID;18986;0.467307;1.5017;6.1853;0.512439;0.688079;0.513763;0.651811;0.776545;2.03323;6.01488
ID;18987;0.921292;1.49144;6.10996;0.461611;0.768435;0.443195;0.877516;1.36056;2.26853;6.19862
ID;18988;0.602592;1.50398;5.89061;0.677636;0.414937;0.607155;0.0673575;0.643341;1.55735;5.89454
ID;18989;0.385791;1.27561;6.0042;0.344935;0.880466;0.325269;0.553633;0.602663;1.67826;5.66689
ID;18990;0.311227;1.25529;6.0949;0.648397;0.24962;0.719215;0.862386;0.945575;1.8257;6.24493
ID;18991;0.667397;1.37425;5.80076;0.262065;0.876001;0.4049;0.695651;0.93262;1.94051;5.51077
ID;18992;0.855647;1.3886;6.0627;0.736256;0.152263;0.659351;0.663881;1.29453;1.71123;0.156729
ID;18993;0.802824;0.748409;5.75224;0.670866;0.606213;0.427136;0.905259;1.12408;1.5432;5.94931
ID;18994;0.55217;0.395199;5.86138;0.527399;0.828624;0.187703;1.06954;0.984168;1.42434;5.56396
ID;18995;0.866545;0.565092;5.75462;0.70159;0.318131;0.637624;0.264721;0.916645;0.747518;5.90445
ID;18996;1.25156;1.66924;6.06905;0.577893;0.696193;0.425857;0.834783;1.83116;2.27465;0.281592
ID;18997;0.528244;1.53337;6.05858;0.476417;0.620562;0.62284;0.97792;1.1464;2.28388;5.9973
ID;18998;0.848663;0.480205;5.72044;0.0335029;0.651689;0.757746;0.481319;1.38727;0.769097;5.51221
ID;18999;0.872628;1.2697;5.65967;0.28508;0.43586;0.853672;0.689398;1.45952;1.61826;5.72129
ID;19000;0.938305;1.73032;5.81687;0.37697;0.923854;0.0662444;0.480558;0.919936;2.19509;5.68753
ID;19001;1.08281;1.45856;6.06454;0.88685;0.0887473;0.453454;0.300225;1.20929;1.59306;0.012855
ID;19002;0.556462;1.30517;6.08894;0.37739;0.482865;0.790201;1.08524;1.44929;1.94643;6.14938
ID;19003;0.807139;1.28678;5.98687;0.0825512;0.965501;0.246966;0.557922;0.96685;1.73654;5.68452
ID;19004;0.682351;1.46925;5.98674;0.490684;0.284308;0.823649;1.03146;1.60072;1.93609;0.0312138
ID;19005;0.603561;0.830014;5.97737;0.790057;0.606164;0.0915152;0.591002;0.6651;1.41835;5.96443
ID;19006;0.797196;1.28916;5.84714;0.847188;0.266597;0.459563;0.314249;0.918352;1.52691;5.9952
ID;19007;0.497143;1.2632;5.99894;0.408941;0.419202;0.810578;0.230308;0.690837;1.3951;5.97089
ID;19008;0.338566;1.51954;5.96262;0.610722;0.600388;0.516287;0.237824;0.458503;1.70879;5.88748
ID;19009;0.783807;1.51179;5.92649;0.321839;0.474748;0.819166;0.670914;1.34466;1.89023;5.96042
ID;19010;0.722483;1.41041;6.17729;0.987807;0.135041;0.0774725;0.695879;0.831542;1.97452;0.306697
ID;19011;0.778906;0.953303;5.93068;0.647684;0.40326;0.646441;1.00364;1.34839;1.61861;0.0208683
ID;19012;1.30536;1.52265;6.19246;0.0957804;0.592228;0.800058;0.265037;1.51786;1.68135;6.19264
ID;19013;1.33885;1.50912;6.14595;0.672994;0.470969;0.570323;0.071554;1.37807;1.55222;6.18595
ID;19014;1.22843;1.39278;5.96671;0.504038;0.0951492;0.858424;0.795345;1.8664;1.47725;0.0782622
ID;19015;0.394984;0.770683;5.91602;0.483407;0.384091;0.786634;0.362832;0.704059;0.99231;5.88091
ID;19016;0.643291;1.42793;5.80552;0.413439;0.799638;0.435485;0.830356;0.974781;2.14394;5.59645
ID;19017;0.690734;1.36819;5.98561;0.421771;0.530752;0.735127;0.348208;0.949501;1.60288;5.96696
ID;19018;0.67713;1.63636;5.87514;0.636821;0.763839;0.104918;0.0567473;0.682056;1.69171;5.86409
ID;19019;0.977351;1.08549;5.84809;0.824731;0.404093;0.395636;1.09127;1.37786;1.85877;0.209056
ID;19020;0.989049;0.976475;5.83411;0.472166;0.651238;0.594094;0.988688;1.54937;1.72255;6.08514
ID;19021;0.761776;1.32423;5.61554;0.439552;0.664717;0.604107;0.316251;0.957755;1.57386;5.58357
ID;19022;0.542657;1.11594;6.09078;0.453506;0.258848;0.852837;0.0738957;0.604698;1.15446;6.09312
ID;19023;0.0717179;0.895789;6.24332;0.533341;0.0585968;0.843868;0.379538;0.377944;1.09722;6.27108
ID;19024;0.463686;1.52205;6.25089;0.522733;0.13681;0.841447;0.61612;1.00184;1.81506;0.118952
ID;19025;0.470739;0.906051;5.93049;0.832961;0.353499;0.425694;0.49334;0.650103;1.34624;6.00805
ID;19026;1.2533;1.62049;6.07943;0.165784;0.899909;0.403335;0.831432;1.62381;2.37668;6.11998
ID;19027;0.33219;1.54587;6.21472;0.377162;0.589162;0.714588;0.20921;0.479027;1.66696;6.13267
ID;19028;0.857777;1.59919;5.74767;0.825575;0.495107;0.270731;0.990978;1.41767;2.41052;0.04003
ID;19029;1.18224;1.71126;5.97148;0.76393;0.576926;0.28908;0.237074;1.28122;1.90071;6.10012
ID;19030;0.954673;1.3647;5.88403;0.652401;0.0874046;0.752817;0.300358;1.15824;1.48395;6.04299
ID;19031;0.640642;1.35769;6.08146;0.680157;0.60967;0.40705;0.827537;1.0063;2.10686;6.15033
ID;19032;0.693238;1.48735;5.61447;0.311853;0.839531;0.444899;1.05305;1.07522;2.37843;5.30046
ID;19033;1.14714;1.15503;5.99617;0.62709;0.382884;0.67835;0.364769;1.34031;1.36083;6.17593
ID;19034;0.708188;1.12194;5.76212;0.39027;0.724628;0.567982;1.01982;1.32521;1.94742;5.71386
ID;19035;0.763107;1.44809;5.97007;0.495383;0.479982;0.724026;0.356624;1.02259;1.69155;6.00015
ID;19036;0.74207;0.890227;5.78333;0.489836;0.235865;0.839302;0.677356;1.21035;1.20542;5.99361
ID;19037;0.751507;1.2945;5.94262;0.480299;0.0552634;0.875362;0.691254;1.31529;1.49536;6.20788
ID;19038;0.952315;1.69382;5.95104;0.939119;0.343584;0.00235269;0.870671;1.26671;2.35227;0.324777
ID;19039;0.926881;1.5316;5.70335;0.548767;0.64765;0.528586;0.989266;1.60599;2.3039;6.03751
ID;19040;0.605999;1.29647;5.82065;0.562511;0.462489;0.685336;0.487832;0.94087;1.64879;5.85077
ID;19041;0.697595;1.56651;6.0195;0.141613;0.907961;0.3944;0.938602;0.896353;2.28216;5.49951
ID;19042;0.812006;1.63406;5.98976;0.18518;0.21629;0.958607;0.790184;1.58485;1.84152;6.063
ID;19043;0.725647;1.60766;5.89698;0.371837;0.775809;0.509763;0.72633;1.05596;2.21325;5.74712
ID;19044;0.341131;0.824601;6.0063;0.695913;0.702753;0.147793;0.794225;0.571213;1.57118;5.73609
ID;19045;1.0101;1.54226;6.24405;0.369244;0.590561;0.717563;0.432032;1.32813;1.83832;0.0079145
ID;19046;0.86292;1.66519;5.71457;0.990079;0.016297;0.139561;0.113513;0.890021;1.73857;5.80047
ID;19047;0.502159;0.7854;6.05045;0.00200429;0.638246;0.76983;0.306564;0.872242;0.91022;5.84971
ID;19048;0.835663;1.6274;5.80875;0.925101;0.292821;0.241751;0.563948;1.07165;2.06809;6.14884
ID;19049;0.83918;0.592204;5.81066;0.278833;0.956354;0.0874065;0.890684;1.10457;1.44381;5.49673
ID;19050;0.556509;1.44944;6.05014;0.0341709;0.996713;0.0734603;0.801556;0.542629;1.90725;5.3849
ID;19051;0.758598;1.40986;6.17578;0.941832;0.093527;0.322809;0.240303;0.825786;1.58507;0.0381007
ID;19052;0.539046;0.938924;5.8598;0.267996;0.242943;0.932286;0.27347;0.798599;1.03735;5.85183
ID;19053;0.974884;1.41547;6.1185;0.0107765;0.612133;0.790682;0.569501;1.42889;1.74043;6.00005
ID;19054;0.655998;1.5354;5.76175;0.0233598;0.872493;0.488069;1.06036;0.99751;2.24916;5.14021
ID;19055;0.689818;0.759337;5.87564;0.639442;0.340622;0.689268;0.0723941;0.72829;0.810524;5.8918
ID;19056;0.617513;1.42615;5.84905;0.366795;0.118004;0.922787;0.928633;1.47967;1.68406;6.08161
ID;19057;0.947281;0.593275;5.74623;0.1859;0.437708;0.879689;0.904907;1.69332;1.00768;5.83348
ID;19058;0.740464;1.17218;5.88031;0.57451;0.596495;0.560475;0.183214;0.843957;1.32384;5.8784
ID;19059;0.9239;1.57592;5.89835;0.391647;0.279842;0.876528;0.593393;1.46679;1.81339;6.05274
ID;19060;1.37765;1.59172;6.19329;0.0792703;0.0969769;0.992125;0.108755;1.48574;1.60336;6.20037
ID;19061;1.08771;1.07646;5.83812;0.254752;0.950978;0.175333;0.183752;1.13531;1.25386;5.79953
ID;19062;1.08336;1.40555;5.978;0.493947;0.757767;0.426387;1.00981;1.64002;2.2586;0.0226322
ID;19063;0.774907;0.9833;5.72977;0.23652;0.642988;0.72844;0.388744;1.09664;1.23837;5.64741
ID;19064;0.509496;0.5456;5.83845;0.792976;0.50231;0.344781;0.524069;0.679196;1.03665;5.85875
ID;19065;1.3272;1.54776;6.13052;0.713039;0.619579;0.328172;0.226372;1.40986;1.71779;6.26053
ID;19066;0.983417;1.5275;5.86396;0.0934008;0.742604;0.663185;0.821264;1.51369;2.12333;5.74296
ID;19067;0.25405;0.910818;6.12169;0.377826;0.266071;0.886822;0.805628;0.976337;1.27513;6.12236
ID;19068;1.06227;1.13415;5.85619;0.802541;0.382758;0.457629;0.539112;1.23251;1.5023;6.17348
ID;19069;0.107061;0.577395;6.22508;0.657378;0.316202;0.68401;0.902999;0.756409;1.22515;6.2116
ID;19070;0.434343;1.42138;5.97285;0.804447;0.58979;0.0708039;0.884656;0.44889;2.28983;5.80371
ID;19071;0.735763;1.61222;5.81219;0.147295;0.410841;0.89973;1.08108;1.72659;2.06527;5.81434
ID;19072;1.03642;1.5814;6.21433;0.939902;0.163046;0.3;0.588548;1.29878;1.89228;0.406476
ID;19073;0.849504;1.32498;6.01366;0.91522;0.209384;0.344283;0.923481;1.22931;1.93725;0.349925
ID;19074;0.439221;1.08698;6.1643;0.98695;0.0365974;0.156816;1.07636;0.622168;2.04119;0.365585
ID;19075;1.00862;1.43059;6.04948;0.260086;0.960323;0.100674;0.679064;1.04327;2.08165;5.86264
ID;19076;0.776523;0.946945;5.538;0.51337;0.47955;0.711676;0.138309;0.870487;1.04382;5.54634
ID;19077;0.880952;1.73717;5.61696;0.505575;0.728704;0.461936;0.361164;1.04932;2.05711;5.61726
ID;19078;0.633519;1.19726;5.84833;0.794578;0.176193;0.581035;0.132505;0.694903;1.29455;5.89739
ID;19079;0.818084;0.982183;5.79933;0.91506;0.187644;0.357009;0.33521;0.846238;1.23604;6.00474
